client_id,symbol,shares,avg_cost
CLIENT135,JNJ,791805,170.69
CLIENT136,JNJ,71568,126.94
CLIENT136,JPM,164586,189.12
CLIENT136,ETH-USD,7062,5133.62
CLIENT136,MSFT,73215,472.53
CLIENT136,PG,44213,163.09
CLIENT136,VTI,25222,221.4
CLIENT136,USO,240894,93.93
CLIENT136,IWM,43080,266.49
CLIENT136,GOOGL,6347,3151.36
CLIENT136,IEF,96269,131.82
CLIENT136,SLV,483675,31.72
CLIENT136,SPY,7466,354.47
CLIENT136,AMZN,3557,2830.91
CLIENT136,C,182268,63.23
CLIENT136,BTC-USD,77,61304.18
CLIENT136,WFC,236871,43.75
CLIENT136,VNQ,38971,97.2
CLIENT136,KO,91357,72.87
CLIENT136,GLD,17614,205.66
CLIENT136,PEP,59058,145.37
CLIENT136,NVDA,9708,763.01
CLIENT136,BAC,772647,57.7
CLIENT137,WFC,500278,44.12
CLIENT137,PEP,139920,189.14
CLIENT137,PG,170080,157.71
CLIENT137,MSFT,57216,410.21
CLIENT137,VTI,68712,231.39
CLIENT137,USO,234730,64.15
CLIENT137,BTC-USD,62,52291.81
CLIENT137,TSLA,111633,175.3
CLIENT137,VNQ,115137,73.3
CLIENT137,GOOGL,935,2727.65
CLIENT137,AMZN,2346,2893.04
CLIENT137,KO,188828,60.64
CLIENT137,SLV,741828,18.27
CLIENT137,QQQ,17091,351.25
CLIENT137,NVDA,3976,810.89
CLIENT137,GLD,13524,227.09
CLIENT137,JNJ,8590,177.66
CLIENT137,IWM,13822,228.16
CLIENT137,C,26222,60.43
CLIENT137,TLT,64572,142.35
CLIENT137,BAC,105043,46.92
CLIENT137,IEF,16964,120.71
CLIENT137,SPY,12470,397.82
CLIENT137,ETH-USD,1097,4732.07
CLIENT137,JPM,207960,190.96
CLIENT138,SLV,2384578,33.92
CLIENT138,ETH-USD,4300,4459.45
CLIENT138,GLD,298707,165.73
CLIENT138,JPM,450437,158.51
CLIENT138,TSLA,96514,263.73
CLIENT138,IWM,209285,277.55
CLIENT138,PG,253102,195.04
CLIENT138,IEF,231406,72.54
CLIENT138,WFC,752583,46.31
CLIENT138,AMZN,5276,4143.14
CLIENT138,ETH-USD,3508,5312.02
CLIENT138,PEP,57103,135.69
CLIENT138,QQQ,79478,348.47
CLIENT138,BTC-USD,196,44469.15
CLIENT138,MSFT,46004,375.91
CLIENT138,AAPL,69720,140.95
CLIENT138,KO,95395,76.95
CLIENT138,VNQ,36163,107.74
CLIENT138,SPY,7254,428.43
CLIENT138,BTC-USD,217,56761.03
CLIENT138,VTI,83526,172.3
CLIENT138,USO,81709,89.84
CLIENT138,NVDA,10324,802.99
CLIENT138,GOOGL,27310,2415.66
CLIENT139,USO,1862086,52.77
CLIENT139,WFC,3179906,39.35
CLIENT139,KO,1688500,61.83
CLIENT139,SPY,47188,487.26
CLIENT139,BTC-USD,2241,61118.68
CLIENT139,JNJ,248064,151.73
CLIENT139,TLT,653718,78.38
CLIENT139,ETH-USD,165028,4262.22
CLIENT140,VNQ,1210068,85.71
CLIENT140,BTC-USD,1218,58784.39
CLIENT140,VTI,643219,160.01
CLIENT140,MSFT,190334,262.17
CLIENT140,AMZN,26544,2478.56
CLIENT140,BTC-USD,2077,33349.68
CLIENT140,JPM,277767,199.58
CLIENT140,SLV,10478972,35.44
CLIENT141,NVDA,94525,558.44
CLIENT141,VTI,896124,244.11
CLIENT141,AMZN,27484,3417.09
CLIENT141,SPY,381334,345.17
CLIENT141,PG,1030462,139.49
CLIENT141,GLD,270034,176.48
CLIENT141,KO,1336826,54.67
CLIENT141,C,2807417,35.02
CLIENT141,JNJ,695026,138.29
CLIENT141,BTC-USD,546,81988.34
CLIENT141,IEF,288309,84.67
CLIENT141,MSFT,225558,324.98
CLIENT141,AAPL,66685,177.94
CLIENT141,USO,570876,101.86
CLIENT141,GOOGL,11628,2959.17
CLIENT141,PEP,267461,172.49
CLIENT141,QQQ,49953,521.84
CLIENT141,ETH-USD,14411,2021.69
CLIENT141,VNQ,256364,139.89
CLIENT141,TSLA,172193,190.12
CLIENT141,JPM,49523,153.98
CLIENT141,SLV,271921,17.8
CLIENT141,IWM,75789,193.92
CLIENT141,BAC,524512,45.64
CLIENT141,WFC,3787640,35.92
CLIENT142,C,1953094,52.92
CLIENT142,JNJ,515746,209.34
CLIENT142,VTI,105051,250.95
CLIENT142,AMZN,38840,2420.27
CLIENT142,USO,222297,73.58
CLIENT142,GOOGL,19422,2361.64
CLIENT142,IWM,83940,261.47
CLIENT142,IEF,421456,99.76
CLIENT142,JPM,268618,205.17
CLIENT142,VNQ,257981,83.36
CLIENT142,BTC-USD,401,73238.05
CLIENT142,SPY,83196,348.41
CLIENT142,BAC,785480,56.5
CLIENT142,SLV,1870983,21.83
CLIENT142,GLD,38247,165.42
CLIENT142,MSFT,52973,341.9
CLIENT142,TLT,87778,100.73
CLIENT142,ETH-USD,4556,5110.13
CLIENT142,QQQ,10621,472.66
CLIENT142,NVDA,237259,759.62
CLIENT143,BTC-USD,874,77910.94
CLIENT143,JPM,392149,137.69
CLIENT143,WFC,115059,70.82
CLIENT143,GOOGL,5895,3015.13
CLIENT143,TLT,396182,112.48
CLIENT143,QQQ,57214,416.09
CLIENT143,AAPL,185798,121.67
CLIENT143,MSFT,53363,357.41
CLIENT143,JNJ,57467,177.15
CLIENT143,ETH-USD,2778,5278.71
CLIENT143,PG,118484,189.41
CLIENT143,USO,367709,48.46
CLIENT143,VTI,43082,278.05
CLIENT143,TSLA,33422,201.03
CLIENT143,KO,178815,57.25
CLIENT143,IEF,85020,111.35
CLIENT143,SPY,25487,529.55
CLIENT143,NVDA,19273,390.63
CLIENT143,GLD,12897,162.35
CLIENT143,SLV,121181,27.37
CLIENT143,C,1558896,58.96
CLIENT144,ETH-USD,20394,5250.75
CLIENT144,C,770704,57.58
CLIENT144,BTC-USD,939,83977.3
CLIENT144,PEP,529843,157.24
CLIENT144,GLD,784943,143.49
CLIENT144,IWM,444155,214.75
CLIENT144,WFC,2419388,33.74
CLIENT144,VNQ,519808,123.17
CLIENT144,TSLA,1796929,318.69
CLIENT145,VNQ,677852,98.44
CLIENT145,SPY,180694,474.05
CLIENT145,PEP,961555,148.65
CLIENT145,MSFT,96066,427.33
CLIENT145,IWM,257205,219.92
CLIENT145,USO,537330,62.82
CLIENT145,IEF,636709,121.75
CLIENT145,VTI,354497,269.64
CLIENT145,GLD,504110,155.11
CLIENT145,BAC,315173,41.41
CLIENT145,SLV,14338975,34.1
CLIENT146,MSFT,130859,472.26
CLIENT146,TSLA,218785,203.15
CLIENT146,ETH-USD,6312,3703.31
CLIENT146,BTC-USD,1681,75700.18
CLIENT146,BTC-USD,1755,56716.55
CLIENT146,IWM,295730,205.14
CLIENT146,SPY,66410,523.05
CLIENT146,KO,695551,74.4
CLIENT146,GLD,102757,162.8
CLIENT146,VTI,60250,251.48
CLIENT146,TLT,100324,136.44
CLIENT146,AMZN,9213,4194.19
CLIENT146,GOOGL,8686,2973.47
CLIENT146,ETH-USD,16980,2334.52
CLIENT146,VNQ,322949,99.69
CLIENT146,JPM,36113,210.41
CLIENT146,SLV,1074494,35.52
CLIENT146,BAC,218576,25.4
CLIENT146,C,6496122,37.44
CLIENT147,PG,396666,174.3
CLIENT147,KO,284216,77.92
CLIENT147,BTC-USD,1859,34588.38
CLIENT147,TLT,431218,138.65
CLIENT147,AMZN,11817,3517.32
CLIENT147,SLV,2421071,31.73
CLIENT147,JNJ,445153,134.81
CLIENT147,IWM,339859,195.06
CLIENT147,QQQ,163533,373.73
CLIENT147,IEF,261705,94.87
CLIENT147,TSLA,196953,243.81
CLIENT147,SPY,17522,396.75
CLIENT147,NVDA,18008,966.55
CLIENT147,VTI,111110,263.27
CLIENT147,PEP,94766,167.93
CLIENT147,USO,178174,95.69
CLIENT147,GLD,992748,210.91
CLIENT148,MSFT,128814,444.64
CLIENT148,BAC,1510660,36.81
CLIENT148,IWM,86648,166.09
CLIENT148,QQQ,165100,512.47
CLIENT148,TSLA,87237,253.36
CLIENT148,NVDA,11677,1019.68
CLIENT148,USO,302306,78.61
CLIENT148,KO,647374,47.73
CLIENT148,GOOGL,16151,2906.23
CLIENT148,VNQ,351227,122.45
CLIENT148,JNJ,149204,138.17
CLIENT148,WFC,136484,58.18
CLIENT148,AAPL,273543,161.28
CLIENT148,AMZN,13022,2707.79
CLIENT148,JPM,121828,178.5
CLIENT148,VTI,96187,290.51
CLIENT148,PEP,104733,216.2
CLIENT148,PG,106330,119.1
CLIENT148,SLV,3985342,34.27
CLIENT149,KO,319407,66.57
CLIENT149,JPM,148134,192.65
CLIENT149,IWM,347904,159.96
CLIENT149,BTC-USD,393,45589.0
CLIENT149,JNJ,89446,209.66
CLIENT149,GLD,167988,149.33
CLIENT149,TLT,205250,71.49
CLIENT149,GOOGL,6982,2352.3
CLIENT149,MSFT,962191,469.4
CLIENT150,TSLA,121893,203.26
CLIENT150,NVDA,64255,646.14
CLIENT150,QQQ,99878,470.81
CLIENT150,BAC,1180718,58.27
CLIENT150,SPY,22705,393.69
CLIENT150,WFC,218540,48.75
CLIENT150,SLV,1254589,27.39
CLIENT150,IEF,418109,105.53
CLIENT150,MSFT,15184,414.86
CLIENT150,TLT,60907,96.43
CLIENT150,PEP,171169,156.64
CLIENT150,C,681495,47.14
CLIENT150,VTI,97297,195.89
CLIENT150,BTC-USD,548,45226.26
CLIENT150,GOOGL,11228,2202.75
CLIENT150,AAPL,44889,156.96
CLIENT150,PG,174618,130.7
CLIENT150,KO,207403,44.01
CLIENT150,USO,251844,54.25
CLIENT150,ETH-USD,4132,3135.49
CLIENT150,VNQ,86329,129.8
CLIENT150,ETH-USD,18993,4384.54
CLIENT151,QQQ,333810,294.86
CLIENT151,PEP,445566,178.73
CLIENT151,GOOGL,16797,2406.52
CLIENT151,C,1146840,70.01
CLIENT151,PG,618656,114.54
CLIENT151,KO,744113,68.4
CLIENT151,MSFT,90862,359.73
CLIENT151,AMZN,14728,2833.13
CLIENT151,TSLA,141866,350.15
CLIENT151,JPM,112114,197.1
CLIENT151,BTC-USD,645,48828.96
CLIENT151,ETH-USD,4485,4945.26
CLIENT151,WFC,462809,59.9
CLIENT151,VTI,20814,291.7
CLIENT151,BAC,173561,48.74
CLIENT151,AAPL,111474,204.24
CLIENT151,SLV,404204,21.04
CLIENT151,TLT,80985,117.78
CLIENT151,JNJ,94960,146.47
CLIENT151,VNQ,95647,93.02
CLIENT151,IEF,73867,138.17
CLIENT151,NVDA,244451,423.37
CLIENT152,USO,503860,84.7
CLIENT152,KO,497110,56.95
CLIENT152,ETH-USD,29811,2145.12
CLIENT152,ETH-USD,7990,3896.85
CLIENT152,C,643950,77.69
CLIENT152,JPM,613982,109.19
CLIENT152,JNJ,311872,208.01
CLIENT152,TLT,233337,109.71
CLIENT152,BTC-USD,563,81448.39
CLIENT152,NVDA,107549,379.58
CLIENT152,AMZN,8376,2465.29
CLIENT152,VNQ,250845,120.53
CLIENT152,SPY,76058,430.08
CLIENT152,PG,153944,147.14
CLIENT152,PEP,120574,179.4
CLIENT152,BAC,363557,49.63
CLIENT152,QQQ,43903,364.75
CLIENT152,GOOGL,3100,2844.75
CLIENT152,BTC-USD,207,70039.12
CLIENT152,IEF,107450,143.85
CLIENT152,IWM,81716,165.93
CLIENT152,SLV,3151769,27.09
CLIENT153,BAC,2220456,27.76
CLIENT153,QQQ,104554,439.9
CLIENT153,KO,648254,54.58
CLIENT153,USO,1613145,56.14
CLIENT153,IWM,267824,233.25
CLIENT153,ETH-USD,14094,4075.71
CLIENT153,JPM,346961,188.79
CLIENT153,TLT,136709,139.7
CLIENT153,IEF,475913,73.32
CLIENT153,PG,561579,141.21
CLIENT153,GLD,283819,148.06
CLIENT153,VNQ,405122,99.46
CLIENT153,MSFT,164182,359.32
CLIENT153,SPY,86238,592.74
CLIENT153,C,275643,63.82
CLIENT153,AMZN,6838,2590.91
CLIENT153,TSLA,79316,312.92
CLIENT153,SLV,12302722,25.62
CLIENT154,SPY,151007,550.32
CLIENT154,WFC,1678099,42.27
CLIENT154,TSLA,128484,305.07
CLIENT154,MSFT,42841,365.74
CLIENT154,JNJ,507784,135.33
CLIENT154,PEP,247356,177.54
CLIENT154,IEF,245821,132.34
CLIENT154,USO,373401,104.41
CLIENT154,BAC,330416,26.69
CLIENT154,TLT,103413,105.39
CLIENT154,AMZN,13235,2827.47
CLIENT154,PG,86795,203.62
CLIENT154,NVDA,37511,760.16
CLIENT154,GLD,59510,149.34
CLIENT154,C,209814,82.75
CLIENT154,VTI,33093,271.73
CLIENT154,SLV,215099,32.57
CLIENT154,VNQ,153060,136.18
CLIENT154,IWM,458376,262.95
CLIENT155,BTC-USD,543,68408.25
CLIENT155,QQQ,61132,286.18
CLIENT155,VNQ,279356,93.17
CLIENT155,TLT,168118,123.65
CLIENT155,IWM,91751,238.9
CLIENT155,KO,536148,75.14
CLIENT155,WFC,500322,62.8
CLIENT155,TSLA,19500,350.25
CLIENT155,AMZN,8406,3732.27
CLIENT155,JNJ,47101,189.81
CLIENT155,PEP,148664,221.72
CLIENT155,AAPL,183799,128.99
CLIENT155,NVDA,50738,512.81
CLIENT155,JPM,118136,179.16
CLIENT155,VTI,23613,275.49
CLIENT155,GOOGL,5573,3101.24
CLIENT155,MSFT,331145,453.28
CLIENT156,GLD,116922,171.25
CLIENT156,MSFT,203561,269.39
CLIENT156,PEP,236120,214.04
CLIENT156,IEF,90768,111.71
CLIENT156,JNJ,284639,158.57
CLIENT156,IWM,214364,170.64
CLIENT156,KO,185568,53.47
CLIENT156,JPM,65096,159.9
CLIENT156,AAPL,181358,126.73
CLIENT156,VNQ,123324,84.57
CLIENT156,USO,158113,55.61
CLIENT156,AMZN,8146,3317.15
CLIENT156,WFC,637724,33.59
CLIENT156,TSLA,62009,206.1
CLIENT156,BTC-USD,193,64902.52
CLIENT156,BAC,81631,33.3
CLIENT156,C,52913,70.14
CLIENT156,GOOGL,5788,2401.92
CLIENT156,NVDA,8708,726.05
CLIENT156,QQQ,7766,535.09
CLIENT156,TLT,51364,97.98
CLIENT156,PG,565754,124.75
CLIENT157,SLV,2411613,23.95
CLIENT157,ETH-USD,19544,4466.51
CLIENT157,JNJ,527761,123.29
CLIENT157,TLT,307682,95.38
CLIENT157,TSLA,85259,178.79
CLIENT157,GLD,228363,205.13
CLIENT157,BTC-USD,401,57426.48
CLIENT157,ETH-USD,4123,3568.75
CLIENT157,C,234565,58.62
CLIENT157,AAPL,223101,186.86
CLIENT157,NVDA,15765,428.26
CLIENT157,PG,179623,132.52
CLIENT157,VTI,102250,195.18
CLIENT157,WFC,365559,46.04
CLIENT157,IEF,339179,84.58
CLIENT157,PEP,106337,137.06
CLIENT157,BAC,516301,30.12
CLIENT157,USO,203575,102.96
CLIENT157,GOOGL,7029,2803.46
CLIENT157,BTC-USD,1748,67744.56
CLIENT158,BAC,1803472,47.13
CLIENT158,JPM,323841,171.05
CLIENT158,SPY,129195,496.02
CLIENT158,GLD,240397,169.01
CLIENT158,QQQ,58863,303.65
CLIENT158,PEP,219509,194.12
CLIENT158,ETH-USD,8897,3743.38
CLIENT158,VTI,186929,162.25
CLIENT158,NVDA,31520,882.12
CLIENT158,JNJ,39101,176.83
CLIENT158,AAPL,83296,136.6
CLIENT158,IWM,51788,159.05
CLIENT158,SLV,302506,35.45
CLIENT158,MSFT,49004,325.56
CLIENT158,VNQ,81842,102.31
CLIENT158,TLT,196759,84.66
CLIENT158,WFC,235389,68.42
CLIENT158,C,86853,45.97
CLIENT158,AMZN,1054,2851.42
CLIENT158,TSLA,41452,202.63
CLIENT158,GOOGL,2673,2555.25
CLIENT158,PG,24468,176.08
CLIENT158,KO,1433253,50.29
CLIENT159,MSFT,167166,309.11
CLIENT159,BTC-USD,1328,44195.3
CLIENT159,C,209586,72.91
CLIENT159,SLV,2181743,30.54
CLIENT159,TSLA,45989,236.25
CLIENT159,VNQ,207309,116.34
CLIENT159,AAPL,269590,145.8
CLIENT159,AMZN,5844,3266.33
CLIENT159,BAC,356338,26.26
CLIENT159,IEF,213758,119.31
CLIENT159,GLD,76270,171.97
CLIENT159,WFC,873122,62.43
CLIENT159,NVDA,20049,385.0
CLIENT159,QQQ,68352,410.52
CLIENT159,JPM,67224,158.69
CLIENT159,JNJ,174535,143.66
CLIENT159,TLT,161566,93.19
CLIENT159,GOOGL,4415,2594.89
CLIENT159,PG,43805,163.13
CLIENT159,KO,424351,75.82
CLIENT159,IWM,127986,182.33
CLIENT159,USO,218611,54.86
CLIENT159,VTI,67657,333.25
CLIENT159,SPY,231961,589.0
CLIENT160,MSFT,47574,248.15
CLIENT160,PEP,83891,204.8
CLIENT160,NVDA,26766,776.46
CLIENT160,BAC,726380,28.11
CLIENT160,TSLA,248134,245.97
CLIENT160,JNJ,272518,134.98
CLIENT160,ETH-USD,11918,2364.08
CLIENT160,BTC-USD,118,60942.17
CLIENT160,JPM,215184,175.1
CLIENT160,WFC,283035,33.36
CLIENT160,GLD,137047,226.84
CLIENT160,QQQ,45167,295.35
CLIENT160,C,2625059,70.49
CLIENT161,MSFT,61357,284.91
CLIENT161,PEP,438429,192.36
CLIENT161,PG,134644,178.91
CLIENT161,SLV,1135871,19.83
CLIENT161,AAPL,154873,199.13
CLIENT161,JPM,350061,171.52
CLIENT161,IEF,581943,92.52
CLIENT161,NVDA,33828,619.62
CLIENT161,JNJ,54410,183.69
CLIENT161,TLT,127707,131.55
CLIENT161,GOOGL,13749,2592.95
CLIENT161,C,464256,66.28
CLIENT161,TSLA,47907,243.63
CLIENT161,SPY,75456,386.85
CLIENT161,IWM,169083,153.14
CLIENT161,VTI,66561,329.87
CLIENT161,USO,288547,57.04
CLIENT161,BAC,2365326,53.9
CLIENT162,VTI,117768,290.27
CLIENT162,USO,481639,52.66
CLIENT162,TSLA,71959,347.59
CLIENT162,KO,685357,60.31
CLIENT162,ETH-USD,7879,3947.87
CLIENT162,GOOGL,2260,2730.65
CLIENT162,QQQ,20454,474.42
CLIENT162,SLV,358529,33.83
CLIENT162,VNQ,257181,93.94
CLIENT162,TLT,82162,138.64
CLIENT162,SPY,33471,570.79
CLIENT162,JNJ,66786,183.98
CLIENT162,BTC-USD,243,65116.71
CLIENT162,PG,108024,135.09
CLIENT162,AMZN,3262,3423.48
CLIENT162,JPM,10065,210.69
CLIENT162,IEF,62655,133.2
CLIENT162,AAPL,69797,124.52
CLIENT162,PEP,26968,190.54
CLIENT162,BAC,174256,25.01
CLIENT162,NVDA,14030,484.59
CLIENT162,IWM,17639,248.27
CLIENT162,MSFT,135181,344.69
CLIENT163,C,589077,52.16
CLIENT163,AMZN,4866,2648.0
CLIENT163,VTI,43314,332.81
CLIENT163,AAPL,46899,194.17
CLIENT163,SLV,2276236,16.63
CLIENT163,QQQ,17452,391.79
CLIENT163,TSLA,24349,228.84
CLIENT163,JPM,74480,179.7
CLIENT163,IWM,74657,218.21
CLIENT163,BTC-USD,517,38787.3
CLIENT163,IEF,199312,112.6
CLIENT163,USO,62541,78.62
CLIENT163,KO,201182,51.41
CLIENT163,GLD,18009,171.77
CLIENT163,PEP,91748,167.84
CLIENT163,BAC,94771,55.73
CLIENT163,TLT,649299,140.72
CLIENT164,JPM,332014,135.19
CLIENT164,MSFT,57286,414.02
CLIENT164,TSLA,56202,234.02
CLIENT164,C,577516,61.46
CLIENT164,TLT,306989,124.61
CLIENT164,VNQ,573445,66.74
CLIENT164,ETH-USD,1149,4938.24
CLIENT164,IEF,304330,91.09
CLIENT164,QQQ,23526,346.4
CLIENT164,PG,51070,143.69
CLIENT164,AAPL,1552043,133.59
CLIENT165,VTI,123022,247.73
CLIENT165,MSFT,48257,312.79
CLIENT165,TLT,682372,106.88
CLIENT165,GLD,319512,166.59
CLIENT165,KO,616219,63.53
CLIENT165,PEP,248226,186.48
CLIENT165,VNQ,261788,122.16
CLIENT165,C,989906,38.74
CLIENT165,SPY,66340,391.93
CLIENT165,AAPL,118018,231.0
CLIENT165,JNJ,47532,152.18
CLIENT165,AMZN,58535,2938.48
CLIENT166,BAC,1577429,25.11
CLIENT166,PG,53671,119.41
CLIENT166,MSFT,107915,262.81
CLIENT166,VTI,16757,313.67
CLIENT166,KO,346484,60.74
CLIENT166,IEF,99087,74.97
CLIENT166,JNJ,142331,175.8
CLIENT166,AAPL,62210,225.79
CLIENT166,ETH-USD,1102,4771.38
CLIENT166,BTC-USD,181,62387.05
CLIENT166,BTC-USD,231,71334.52
CLIENT166,SPY,31828,381.22
CLIENT166,PEP,61842,183.6
CLIENT166,VNQ,118614,73.72
CLIENT166,USO,81062,101.66
CLIENT166,GOOGL,2356,3193.58
CLIENT166,QQQ,10973,369.75
CLIENT166,TLT,10779,114.17
CLIENT166,JPM,20627,210.65
CLIENT166,TSLA,7928,314.11
CLIENT166,GLD,373043,132.92
CLIENT167,QQQ,145461,424.6
CLIENT167,WFC,433855,51.66
CLIENT167,AMZN,14810,4110.44
CLIENT167,IEF,469734,107.23
CLIENT167,TLT,483755,140.25
CLIENT167,GLD,172650,138.18
CLIENT167,TSLA,224545,172.21
CLIENT167,MSFT,245526,343.86
CLIENT167,GOOGL,3450,3597.88
CLIENT167,C,946095,33.25
CLIENT167,JPM,149829,184.84
CLIENT167,BAC,1116213,42.81
CLIENT167,NVDA,47508,1019.76
CLIENT167,PG,113148,136.28
CLIENT167,VNQ,484287,90.59
CLIENT167,PEP,185782,188.25
CLIENT167,KO,486386,64.6
CLIENT167,JNJ,60304,210.73
CLIENT167,SLV,4969887,34.93
CLIENT168,JNJ,466282,212.04
CLIENT168,QQQ,45881,444.7
CLIENT168,SPY,111637,332.33
CLIENT168,PG,424824,189.89
CLIENT168,AMZN,13796,3838.59
CLIENT168,PEP,270409,195.7
CLIENT168,GOOGL,14608,3347.55
CLIENT168,USO,1013263,55.64
CLIENT168,MSFT,43003,332.44
CLIENT168,SLV,1953436,25.31
CLIENT168,IEF,111562,118.8
CLIENT168,BAC,589983,47.43
CLIENT168,VNQ,365099,94.08
CLIENT168,AAPL,212553,161.83
CLIENT168,VTI,97317,281.95
CLIENT168,GLD,20837,191.33
CLIENT168,C,61407,61.78
CLIENT168,WFC,304070,55.04
CLIENT168,IWM,11524,263.7
CLIENT168,BTC-USD,243,40944.52
CLIENT168,TLT,110666,101.08
CLIENT168,KO,288376,58.2
CLIENT168,JPM,30586,150.74
CLIENT168,TSLA,16177,333.08
CLIENT168,NVDA,153599,619.55
CLIENT169,JPM,484041,156.15
CLIENT169,PG,1067567,156.59
CLIENT169,TLT,1568096,74.65
CLIENT169,GOOGL,11745,3497.52
CLIENT169,TSLA,378632,346.32
CLIENT169,SLV,4267719,32.2
CLIENT169,AMZN,23523,3694.91
CLIENT169,NVDA,1588839,436.58
CLIENT170,BAC,4164304,30.85
CLIENT170,SLV,3888806,31.3
CLIENT170,C,2541332,55.19
CLIENT170,JNJ,666730,162.64
CLIENT170,ETH-USD,24531,2336.15
CLIENT170,GOOGL,10504,2490.18
CLIENT170,IWM,555209,162.44
CLIENT170,PEP,275018,203.44
CLIENT170,BTC-USD,145,76098.32
CLIENT170,TLT,528961,101.9
CLIENT170,TSLA,1465596,331.94
CLIENT171,ETH-USD,18853,5302.15
CLIENT171,C,972591,42.57
CLIENT171,TLT,404896,130.16
CLIENT171,KO,1080322,59.86
CLIENT171,BTC-USD,696,66434.34
CLIENT171,AMZN,15741,3643.09
CLIENT171,JNJ,97856,195.61
CLIENT171,AAPL,304070,127.71
CLIENT171,PEP,175121,181.11
CLIENT171,VNQ,104412,118.54
CLIENT171,TSLA,26316,334.42
CLIENT171,JPM,42009,142.35
CLIENT171,SPY,62336,364.83
CLIENT171,USO,298674,72.25
CLIENT171,BAC,419301,50.58
CLIENT171,GLD,104733,153.94
CLIENT171,QQQ,39932,307.77
CLIENT171,WFC,165187,63.71
CLIENT171,NVDA,35527,550.06
CLIENT171,IEF,154925,121.04
CLIENT171,IWM,85834,171.24
CLIENT171,MSFT,416669,248.02
CLIENT172,WFC,1065790,70.88
CLIENT172,ETH-USD,14210,3906.8
CLIENT172,JNJ,285938,165.29
CLIENT172,AAPL,320551,136.59
CLIENT172,PEP,291783,167.18
CLIENT172,BTC-USD,251,81401.92
CLIENT172,GLD,142570,203.17
CLIENT172,AMZN,7640,2515.05
CLIENT172,ETH-USD,6303,5294.2
CLIENT172,IWM,58966,188.47
CLIENT172,MSFT,65345,412.16
CLIENT172,GOOGL,8679,2338.68
CLIENT172,NVDA,4292,952.62
CLIENT172,VTI,45777,211.23
CLIENT172,SLV,176156,28.92
CLIENT172,TSLA,77941,168.32
CLIENT172,BTC-USD,2359,49503.45
CLIENT173,KO,359585,76.18
CLIENT173,MSFT,142571,458.52
CLIENT173,VTI,87098,293.68
CLIENT173,WFC,1023613,56.35
CLIENT173,BTC-USD,299,72119.51
CLIENT173,AAPL,78876,151.75
CLIENT173,QQQ,81147,500.73
CLIENT173,GLD,149060,155.28
CLIENT173,JPM,132877,173.16
CLIENT173,SPY,42786,419.72
CLIENT173,TLT,318262,68.94
CLIENT173,GOOGL,8269,2309.49
CLIENT173,BAC,226428,52.04
CLIENT173,BTC-USD,255,56053.59
CLIENT173,PG,64151,137.69
CLIENT173,JNJ,85876,203.16
CLIENT173,ETH-USD,877,5095.09
CLIENT173,AMZN,4114,3594.57
CLIENT173,TSLA,11391,309.26
CLIENT173,C,153713,56.35
CLIENT173,ETH-USD,1206,4833.0
CLIENT173,NVDA,31183,326.08
CLIENT173,USO,72823,99.14
CLIENT173,SLV,2978482,19.33
CLIENT174,ETH-USD,11960,3357.48
CLIENT174,JPM,237574,176.44
CLIENT174,QQQ,142820,314.92
CLIENT174,GLD,341779,145.0
CLIENT174,PEP,128439,176.51
CLIENT174,VNQ,213703,126.97
CLIENT174,GOOGL,5205,3317.57
CLIENT174,C,140358,55.53
CLIENT174,AMZN,1627,4171.54
CLIENT174,IWM,20907,273.24
CLIENT174,JNJ,38436,134.7
CLIENT174,AAPL,54169,145.57
CLIENT174,SPY,14839,482.2
CLIENT174,VTI,22333,235.95
CLIENT174,WFC,176077,61.46
CLIENT174,KO,250440,51.85
CLIENT174,MSFT,39187,293.21
CLIENT174,NVDA,15797,891.64
CLIENT174,BAC,59092,56.98
CLIENT174,SLV,640877,16.74
CLIENT174,TSLA,326472,327.92
CLIENT175,QQQ,128975,305.6
CLIENT175,WFC,483902,58.29
CLIENT175,VNQ,146739,69.34
CLIENT175,KO,396407,74.1
CLIENT175,AAPL,100180,186.23
CLIENT175,SPY,56437,353.01
CLIENT175,USO,295443,88.43
CLIENT175,JPM,243883,109.41
CLIENT175,GOOGL,12684,2105.41
CLIENT175,JNJ,78920,166.56
CLIENT175,IEF,118705,134.82
CLIENT175,BAC,110599,38.95
CLIENT175,AMZN,5274,3107.62
CLIENT175,IWM,15473,286.54
CLIENT175,ETH-USD,661,5323.72
CLIENT175,C,1256981,77.12
CLIENT176,IWM,230909,189.21
CLIENT176,AMZN,12673,2412.49
CLIENT176,VNQ,63159,132.95
CLIENT176,PEP,59648,145.66
CLIENT176,GOOGL,12723,2889.15
CLIENT176,SPY,34455,591.31
CLIENT176,QQQ,17471,394.1
CLIENT176,USO,277806,86.65
CLIENT176,BTC-USD,203,77690.93
CLIENT176,JNJ,57332,160.65
CLIENT176,NVDA,6572,1056.33
CLIENT176,ETH-USD,2910,3829.46
CLIENT176,TLT,30475,103.75
CLIENT176,PG,143355,114.89
CLIENT176,SLV,259697,23.85
CLIENT176,TSLA,28505,307.23
CLIENT176,KO,1857664,44.59
CLIENT177,SPY,173357,379.82
CLIENT177,SLV,2332559,31.17
CLIENT177,AAPL,262333,158.11
CLIENT177,ETH-USD,5160,2877.93
CLIENT177,TLT,360137,108.37
